ensembl_gene_id	ensembl_transcript_id	chromosome_name	mgi_symbol	description
ENSMUSG00000103560	ENSMUST00000191850	1	Gm38070	predicted gene, 38070 [Source:MGI Symbol;Acc:MGI:5611298]
ENSMUSG00000070942	ENSMUST00000192551	1	Il1rl2	interleukin 1 receptor-like 2 [Source:MGI Symbol;Acc:MGI:1913107]
ENSMUSG00000103230	ENSMUST00000192199	1	Gm17970	predicted gene, 17970 [Source:MGI Symbol;Acc:MGI:5010155]
ENSMUSG00000026069	ENSMUST00000174335	1	Il1rl1	interleukin 1 receptor-like 1 [Source:MGI Symbol;Acc:MGI:98427]
ENSMUSG00000026070	ENSMUST00000167723	1	Il18r1	interleukin 18 receptor 1 [Source:MGI Symbol;Acc:MGI:105383]
ENSMUSG00000026068	ENSMUST00000027237	1	Il18rap	interleukin 18 receptor accessory protein [Source:MGI Symbol;Acc:MGI:1338888]
ENSMUSG00000104441	ENSMUST00000193927	1	Gm35801	predicted gene, 35801 [Source:MGI Symbol;Acc:MGI:5594960]
ENSMUSG00000026065	ENSMUST00000027233	1	Slc9a4	solute carrier family 9 (sodium/hydrogen exchanger), member 4 [Source:MGI Symbol;Acc:MGI:105074]
ENSMUSG00000102676	ENSMUST00000192078	1	Gm37435	predicted gene, 37435 [Source:MGI Symbol;Acc:MGI:5610663]
ENSMUSG00000026062	ENSMUST00000027231	1	Slc9a2	solute carrier family 9 (sodium/hydrogen exchanger), member 2 [Source:MGI Symbol;Acc:MGI:105075]
ENSMUSG00000103679	ENSMUST00000193691	1	Gm37623	predicted gene, 37623 [Source:MGI Symbol;Acc:MGI:5610851]
ENSMUSG00000103270	ENSMUST00000195134	1	Gm37915	predicted gene, 37915 [Source:MGI Symbol;Acc:MGI:5611143]
ENSMUSG00000041945	ENSMUST00000039672	1	Mfsd9	major facilitator superfamily domain containing 9 [Source:MGI Symbol;Acc:MGI:2443548]
ENSMUSG00000079588	ENSMUST00000114765	1	Tmem182	transmembrane protein 182 [Source:MGI Symbol;Acc:MGI:1923725]
ENSMUSG00000094136	ENSMUST00000178542	1	Gm5973	predicted gene 5973 [Source:MGI Symbol;Acc:MGI:3646541]
ENSMUSG00000104072	ENSMUST00000194002	1	4930448I06Rik	RIKEN cDNA 4930448I06 gene [Source:MGI Symbol;Acc:MGI:1922147]
ENSMUSG00000100185	ENSMUST00000191087	1	Gm28634	predicted gene 28634 [Source:MGI Symbol;Acc:MGI:5579340]
ENSMUSG00000100832	ENSMUST00000186391	1	Gm29260	predicted gene 29260 [Source:MGI Symbol;Acc:MGI:5579966]
ENSMUSG00000100178	ENSMUST00000191574	1	Gm5267	predicted gene 5267 [Source:MGI Symbol;Acc:MGI:3643178]
ENSMUSG00000101877	ENSMUST00000191297	1	Gm8176	predicted gene 8176 [Source:MGI Symbol;Acc:MGI:3646477]
ENSMUSG00000053640	ENSMUST00000188087	1	Gm9915	predicted gene 9915 [Source:MGI Symbol;Acc:MGI:3641924]
ENSMUSG00000101919	ENSMUST00000191125	1	Gm29664	predicted gene 29664 [Source:MGI Symbol;Acc:MGI:5580370]
ENSMUSG00000101299	ENSMUST00000189138	1	Gm28175	predicted gene 28175 [Source:MGI Symbol;Acc:MGI:5578881]
ENSMUSG00000100180	ENSMUST00000190148	1	Gm28140	predicted gene 28140 [Source:MGI Symbol;Acc:MGI:5578846]
ENSMUSG00000103106	ENSMUST00000191992	1	Gm37047	predicted gene, 37047 [Source:MGI Symbol;Acc:MGI:5610275]
ENSMUSG00000060424	ENSMUST00000181660	1	Pantr1	POU domain, class 3, transcription factor 3 adjacent noncoding transcript 1 [Source:MGI Symbol;Acc:MGI:1913547]
ENSMUSG00000104199	ENSMUST00000191831	1	4930420N18Rik	RIKEN cDNA 4930420N18 gene [Source:MGI Symbol;Acc:MGI:1921202]
ENSMUSG00000093436	ENSMUST00000199521	1	Gm20646	predicted gene 20646 [Source:MGI Symbol;Acc:MGI:5313093]
ENSMUSG00000045515	ENSMUST00000054883	1	Pou3f3	POU domain, class 3, transcription factor 3 [Source:MGI Symbol;Acc:MGI:102564]
ENSMUSG00000097063	ENSMUST00000180589	1	Pantr2	POU domain, class 3, transcription factor 3 adjacent noncoding transcript 2 [Source:MGI Symbol;Acc:MGI:1913870]
ENSMUSG00000099784	ENSMUST00000188773	1	Dalir	DNMT1 associated long intergenic non-coding RNA [Source:MGI Symbol;Acc:MGI:5579231]
ENSMUSG00000060679	ENSMUST00000057208	1	Mrps9	mitochondrial ribosomal protein S9 [Source:MGI Symbol;Acc:MGI:1916777]
ENSMUSG00000077448	ENSMUST00000104260	1	Gm23126	predicted gene, 23126 [Source:MGI Symbol;Acc:MGI:5452903]
ENSMUSG00000041907	ENSMUST00000188621	1	Gpr45	G protein-coupled receptor 45 [Source:MGI Symbol;Acc:MGI:2135882]
ENSMUSG00000089088	ENSMUST00000158463	1	Gm24001	predicted gene, 24001 [Source:MGI Symbol;Acc:MGI:5453778]
ENSMUSG00000070939	ENSMUST00000095014	1	Tgfbrap1	transforming growth factor, beta receptor associated protein 1 [Source:MGI Symbol;Acc:MGI:2447427]
ENSMUSG00000100269	ENSMUST00000185980	1	Gm28782	predicted gene 28782 [Source:MGI Symbol;Acc:MGI:5579488]
ENSMUSG00000041878	ENSMUST00000039080	1	8430432A02Rik	RIKEN cDNA 8430432A02 gene [Source:MGI Symbol;Acc:MGI:1918774]
ENSMUSG00000010290	ENSMUST00000010434	1	AI597479	expressed sequence AI597479 [Source:MGI Symbol;Acc:MGI:2138299]
ENSMUSG00000008136	ENSMUST00000008280	1	Fhl2	four and a half LIM domains 2 [Source:MGI Symbol;Acc:MGI:1338762]
ENSMUSG00000094497	ENSMUST00000178557	1	Gm8210	predicted pseudogene 8210 [Source:MGI Symbol;Acc:MGI:3643593]
ENSMUSG00000099576	ENSMUST00000189899	1	Gm29040	predicted gene 29040 [Source:MGI Symbol;Acc:MGI:5579746]
ENSMUSG00000099694	ENSMUST00000187749	1	Gm29610	predicted gene 29610 [Source:MGI Symbol;Acc:MGI:5580316]
ENSMUSG00000101923	ENSMUST00000189199	1	Gm29041	predicted gene 29041 [Source:MGI Symbol;Acc:MGI:5579747]
ENSMUSG00000066877	ENSMUST00000187435	1	Nck2	non-catalytic region of tyrosine kinase adaptor protein 2 [Source:MGI Symbol;Acc:MGI:1306821]
ENSMUSG00000103422	ENSMUST00000194710	1	Gm37536	predicted gene, 37536 [Source:MGI Symbol;Acc:MGI:5610764]
ENSMUSG00000103945	ENSMUST00000193169	1	Gm38228	predicted gene, 38228 [Source:MGI Symbol;Acc:MGI:5611456]
ENSMUSG00000026051	ENSMUST00000027217	1	1500015O10Rik	RIKEN cDNA 1500015O10 gene [Source:MGI Symbol;Acc:MGI:1926146]
ENSMUSG00000100764	ENSMUST00000186289	1	Gm29155	predicted gene 29155 [Source:MGI Symbol;Acc:MGI:5579861]
ENSMUSG00000100635	ENSMUST00000188753	1	Gm29157	predicted gene 29157 [Source:MGI Symbol;Acc:MGI:5579863]
ENSMUSG00000100480	ENSMUST00000187764	1	Gm29156	predicted gene 29156 [Source:MGI Symbol;Acc:MGI:5579862]
ENSMUSG00000057363	ENSMUST00000126008	1	Uxs1	UDP-glucuronate decarboxylase 1 [Source:MGI Symbol;Acc:MGI:1915133]
ENSMUSG00000090243	ENSMUST00000163003	1	Gm16103	predicted gene 16103 [Source:MGI Symbol;Acc:MGI:3802086]
ENSMUSG00000100701	ENSMUST00000191395	1	Gm19587	predicted gene, 19587 [Source:MGI Symbol;Acc:MGI:5011772]
ENSMUSG00000101395	ENSMUST00000189286	1	Gm8241	predicted gene 8241 [Source:MGI Symbol;Acc:MGI:3647219]
ENSMUSG00000088848	ENSMUST00000158223	1	Gm26352	predicted gene, 26352 [Source:MGI Symbol;Acc:MGI:5456129]
ENSMUSG00000095757	ENSMUST00000179961	1	Gm24180	predicted gene, 24180 [Source:MGI Symbol;Acc:MGI:5453957]
ENSMUSG00000041763	ENSMUST00000185579	1	Tpp2	tripeptidyl peptidase II [Source:MGI Symbol;Acc:MGI:102724]
ENSMUSG00000047343	ENSMUST00000061421	1	Mettl21c	methyltransferase like 21C [Source:MGI Symbol;Acc:MGI:3611450]
ENSMUSG00000090106	ENSMUST00000161575	1	Gm15838	predicted gene 15838 [Source:MGI Symbol;Acc:MGI:3801943]
ENSMUSG00000091844	ENSMUST00000168641	1	Gm8251	predicted gene 8251 [Source:MGI Symbol;Acc:MGI:3647616]
ENSMUSG00000026049	ENSMUST00000027215	1	Tex30	testis expressed 30 [Source:MGI Symbol;Acc:MGI:1922873]
ENSMUSG00000101104	ENSMUST00000148542	1	Gm29247	predicted gene 29247 [Source:MGI Symbol;Acc:MGI:5579953]
ENSMUSG00000026047	ENSMUST00000065767	1	Kdelc1	KDEL (Lys-Asp-Glu-Leu) containing 1 [Source:MGI Symbol;Acc:MGI:1919300]
ENSMUSG00000041684	ENSMUST00000155917	1	Bivm	basic, immunoglobulin-like variable motif containing [Source:MGI Symbol;Acc:MGI:2179809]
ENSMUSG00000026048	ENSMUST00000188376	1	Ercc5	excision repair cross-complementing rodent repair deficiency, complementation group 5 [Source:MGI Symbol;Acc:MGI:103582]
ENSMUSG00000046828	ENSMUST00000054801	1	Mettl21e	methyltransferase like 21E [Source:MGI Symbol;Acc:MGI:2685837]
ENSMUSG00000089703	ENSMUST00000161563	1	Gm15833	predicted gene 15833 [Source:MGI Symbol;Acc:MGI:3801794]
ENSMUSG00000100966	ENSMUST00000191483	1	Gm5700	predicted gene 5700 [Source:MGI Symbol;Acc:MGI:3649023]
ENSMUSG00000100769	ENSMUST00000190951	1	Gm28893	predicted gene 28893 [Source:MGI Symbol;Acc:MGI:5579599]
ENSMUSG00000101567	ENSMUST00000186385	1	Txn-ps1	thioredoxin, pseudogene 1 [Source:MGI Symbol;Acc:MGI:98875]
ENSMUSG00000056870	ENSMUST00000074525	1	Gulp1	GULP, engulfment adaptor PTB domain containing 1 [Source:MGI Symbol;Acc:MGI:1920407]
ENSMUSG00000102319	ENSMUST00000194332	1	Gm37626	predicted gene, 37626 [Source:MGI Symbol;Acc:MGI:5610854]
ENSMUSG00000089877	ENSMUST00000160955	1	Gm16102	predicted gene 16102 [Source:MGI Symbol;Acc:MGI:3802041]
ENSMUSG00000101701	ENSMUST00000186732	1	4930521E06Rik	RIKEN cDNA 4930521E06 gene [Source:MGI Symbol;Acc:MGI:1922316]
ENSMUSG00000103071	ENSMUST00000194594	1	Gm38110	predicted gene, 38110 [Source:MGI Symbol;Acc:MGI:5611338]
ENSMUSG00000100434	ENSMUST00000190083	1	Gm3489	predicted gene 3489 [Source:MGI Symbol;Acc:MGI:3781666]
ENSMUSG00000100013	ENSMUST00000185547	1	Gm19480	predicted gene, 19480 [Source:MGI Symbol;Acc:MGI:5011665]
ENSMUSG00000101251	ENSMUST00000188283	1	Gm3496	predicted gene 3496 [Source:MGI Symbol;Acc:MGI:3781673]
ENSMUSG00000101937	ENSMUST00000189212	1	Gm5268	predicted gene 5268 [Source:MGI Symbol;Acc:MGI:3646790]
ENSMUSG00000026043	ENSMUST00000129611	1	Col3a1	collagen, type III, alpha 1 [Source:MGI Symbol;Acc:MGI:88453]
ENSMUSG00000105211	ENSMUST00000198698	1		
ENSMUSG00000026042	ENSMUST00000086430	1	Col5a2	collagen, type V, alpha 2 [Source:MGI Symbol;Acc:MGI:88458]
ENSMUSG00000104476	ENSMUST00000192814	1	Gm38211	predicted gene, 38211 [Source:MGI Symbol;Acc:MGI:5611439]
ENSMUSG00000100218	ENSMUST00000185597	1	Gm8296	predicted gene 8296 [Source:MGI Symbol;Acc:MGI:3648466]
ENSMUSG00000100361	ENSMUST00000186840	1	Gm7063	predicted gene 7063 [Source:MGI Symbol;Acc:MGI:3644583]
ENSMUSG00000100894	ENSMUST00000185744	1	Gm8304	predicted gene 8304 [Source:MGI Symbol;Acc:MGI:3646945]
ENSMUSG00000095121	ENSMUST00000179545	1	Gm23216	predicted gene, 23216 [Source:MGI Symbol;Acc:MGI:5452993]
ENSMUSG00000065255	ENSMUST00000083321	1	Gm23974	predicted gene, 23974 [Source:MGI Symbol;Acc:MGI:5453751]
ENSMUSG00000100843	ENSMUST00000187682	1	Gm8307	predicted gene 8307 [Source:MGI Symbol;Acc:MGI:3646941]
ENSMUSG00000087764	ENSMUST00000157139	1	Gm23984	predicted gene, 23984 [Source:MGI Symbol;Acc:MGI:5453761]
ENSMUSG00000025995	ENSMUST00000027139	1	Wdr75	WD repeat domain 75 [Source:MGI Symbol;Acc:MGI:1920924]
ENSMUSG00000099850	ENSMUST00000191371	1	Gm28906	predicted gene 28906 [Source:MGI Symbol;Acc:MGI:5579612]
ENSMUSG00000084817	ENSMUST00000153604	1	Gm5526	predicted pseudogene 5526 [Source:MGI Symbol;Acc:MGI:3643066]
ENSMUSG00000098549	ENSMUST00000184038	1	Gm5269	predicted gene 5269 [Source:MGI Symbol;Acc:MGI:3646793]
ENSMUSG00000099381	ENSMUST00000190055	1	Gm18303	predicted gene, 18303 [Source:MGI Symbol;Acc:MGI:5010488]
ENSMUSG00000025993	ENSMUST00000027137	1	Slc40a1	solute carrier family 40 (iron-regulated transporter), member 1 [Source:MGI Symbol;Acc:MGI:1315204]
ENSMUSG00000099946	ENSMUST00000191295	1	Gm9496	predicted gene 9496 [Source:MGI Symbol;Acc:MGI:3779906]
ENSMUSG00000070896	ENSMUST00000085632	1	Rpl23a-ps1	ribosomal protein 23A, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3646201]
ENSMUSG00000090682	ENSMUST00000182781	1	Gm3852	predicted gene 3852 [Source:MGI Symbol;Acc:MGI:3782024]
ENSMUSG00000044457	ENSMUST00000051224	1	Stk-ps2	serine/threonine kinase 2 [Source:MGI Symbol;Acc:MGI:3643324]
ENSMUSG00000099432	ENSMUST00000189861	1	Gm18849	predicted gene, 18849 [Source:MGI Symbol;Acc:MGI:5011034]
ENSMUSG00000041144	ENSMUST00000188209	1	Dnah7b	dynein, axonemal, heavy chain 7B [Source:MGI Symbol;Acc:MGI:2684953]
ENSMUSG00000096047	ENSMUST00000093689	1	n-R5s211	nuclear encoded rRNA 5S 211 [Source:MGI Symbol;Acc:MGI:4422076]
ENSMUSG00000101262	ENSMUST00000188705	1	Gm8326	predicted gene 8326 [Source:MGI Symbol;Acc:MGI:3644839]
ENSMUSG00000101337	ENSMUST00000189749	1	Dnah7c	dynein, axonemal, heavy chain 7C [Source:MGI Symbol;Acc:MGI:3639762]
ENSMUSG00000025986	ENSMUST00000027131	1	Slc39a10	solute carrier family 39 (zinc transporter), member 10 [Source:MGI Symbol;Acc:MGI:1914515]
ENSMUSG00000100213	ENSMUST00000189404	1	Gm28151	predicted gene 28151 [Source:MGI Symbol;Acc:MGI:5578857]
ENSMUSG00000103129	ENSMUST00000195118	1	Gm37393	predicted gene, 37393 [Source:MGI Symbol;Acc:MGI:5610621]
ENSMUSG00000100160	ENSMUST00000185210	1	Gm28527	predicted gene 28527 [Source:MGI Symbol;Acc:MGI:5579233]
ENSMUSG00000101921	ENSMUST00000186233	1	Gm28825	predicted gene 28825 [Source:MGI Symbol;Acc:MGI:5579531]
ENSMUSG00000101447	ENSMUST00000190006	1	Gm28826	predicted gene 28826 [Source:MGI Symbol;Acc:MGI:5579532]
ENSMUSG00000081185	ENSMUST00000121202	1	Gm4852	predicted pseudogene 4852 [Source:MGI Symbol;Acc:MGI:3643039]
ENSMUSG00000103246	ENSMUST00000195733	1	Gm38090	predicted gene, 38090 [Source:MGI Symbol;Acc:MGI:5611318]
ENSMUSG00000098876	ENSMUST00000183639	1	Mir6350	microRNA 6350 [Source:MGI Symbol;Acc:MGI:5531340]
ENSMUSG00000100530	ENSMUST00000187720	1	Gm18117	predicted gene, 18117 [Source:MGI Symbol;Acc:MGI:5010302]
ENSMUSG00000104067	ENSMUST00000194762	1	Gm37196	predicted gene, 37196 [Source:MGI Symbol;Acc:MGI:5610424]
ENSMUSG00000100033	ENSMUST00000187358	1	Gm8337	predicted gene 8337 [Source:MGI Symbol;Acc:MGI:3644012]
ENSMUSG00000094968	ENSMUST00000178780	1	Gm22419	predicted gene, 22419 [Source:MGI Symbol;Acc:MGI:5452196]
ENSMUSG00000088017	ENSMUST00000157392	1	Gm23829	predicted gene, 23829 [Source:MGI Symbol;Acc:MGI:5453606]
ENSMUSG00000101996	ENSMUST00000186401	1	Gm19206	predicted gene, 19206 [Source:MGI Symbol;Acc:MGI:5011391]
ENSMUSG00000096973	ENSMUST00000181607	1	Gm5974	predicted gene 5974 [Source:MGI Symbol;Acc:MGI:3646540]
ENSMUSG00000064943	ENSMUST00000083009	1	Gm23240	predicted gene, 23240 [Source:MGI Symbol;Acc:MGI:5453017]
ENSMUSG00000100866	ENSMUST00000188192	1	Gm28830	predicted gene 28830 [Source:MGI Symbol;Acc:MGI:5579536]
ENSMUSG00000101721	ENSMUST00000189223	1	Gm8354	predicted gene 8354 [Source:MGI Symbol;Acc:MGI:3645192]
ENSMUSG00000099376	ENSMUST00000191041	1	Gm19124	predicted gene, 19124 [Source:MGI Symbol;Acc:MGI:5011309]
ENSMUSG00000097883	ENSMUST00000181115	1	Gm8357	predicted gene 8357 [Source:MGI Symbol;Acc:MGI:3645186]
ENSMUSG00000092790	ENSMUST00000175049	1	Gm22693	predicted gene, 22693 [Source:MGI Symbol;Acc:MGI:5452470]
ENSMUSG00000099698	ENSMUST00000186142	1	Gm28740	predicted gene 28740 [Source:MGI Symbol;Acc:MGI:5579446]
ENSMUSG00000099454	ENSMUST00000186145	1	Gm8367	predicted gene 8367 [Source:MGI Symbol;Acc:MGI:3645196]
ENSMUSG00000051616	ENSMUST00000188673	1	C230029F24Rik	RIKEN cDNA C230029F24 gene [Source:MGI Symbol;Acc:MGI:3045370]
ENSMUSG00000099627	ENSMUST00000189810	1	Gm6757	predicted gene 6757 [Source:MGI Symbol;Acc:MGI:3648801]
ENSMUSG00000099577	ENSMUST00000185858	1	Gm3605	predicted gene 3605 [Source:MGI Symbol;Acc:MGI:3781782]
ENSMUSG00000099882	ENSMUST00000186262	1	Gm28388	predicted gene 28388 [Source:MGI Symbol;Acc:MGI:5579094]
ENSMUSG00000101760	ENSMUST00000190905	1	Gm8384	predicted gene 8384 [Source:MGI Symbol;Acc:MGI:3648814]
ENSMUSG00000099608	ENSMUST00000186016	1	4933411E06Rik	RIKEN cDNA 4933411E06 gene [Source:MGI Symbol;Acc:MGI:1918431]
ENSMUSG00000099864	ENSMUST00000185632	1	Gm8391	predicted gene 8391 [Source:MGI Symbol;Acc:MGI:3648160]
ENSMUSG00000098249	ENSMUST00000184689	1	Gm27330	predicted gene, 27330 [Source:MGI Symbol;Acc:MGI:5530712]
ENSMUSG00000100451	ENSMUST00000191457	1	Gm29665	predicted gene 29665 [Source:MGI Symbol;Acc:MGI:5580371]
ENSMUSG00000099941	ENSMUST00000187207	1	Gm20118	predicted gene, 20118 [Source:MGI Symbol;Acc:MGI:5012303]
ENSMUSG00000084531	ENSMUST00000122582	1	Gm25843	predicted gene, 25843 [Source:MGI Symbol;Acc:MGI:5455620]
ENSMUSG00000100816	ENSMUST00000187677	1	Gm28321	predicted gene 28321 [Source:MGI Symbol;Acc:MGI:5579027]
ENSMUSG00000026109	ENSMUST00000186103	1	Tmeff2	transmembrane protein with EGF-like and two follistatin-like domains 2 [Source:MGI Symbol;Acc:MGI:1861735]
ENSMUSG00000100671	ENSMUST00000185627	1	Gm28322	predicted gene 28322 [Source:MGI Symbol;Acc:MGI:5579028]
ENSMUSG00000092906	ENSMUST00000175165	1	Gm25736	predicted gene, 25736 [Source:MGI Symbol;Acc:MGI:5455513]
ENSMUSG00000101242	ENSMUST00000189560	1	Gm28319	predicted gene 28319 [Source:MGI Symbol;Acc:MGI:5579025]
ENSMUSG00000099924	ENSMUST00000187777	1	Gm28320	predicted gene 28320 [Source:MGI Symbol;Acc:MGI:5579026]
ENSMUSG00000099625	ENSMUST00000190705	1	Gm29325	predicted gene 29325 [Source:MGI Symbol;Acc:MGI:5580031]
ENSMUSG00000101799	ENSMUST00000189867	1	9330175M20Rik	RIKEN cDNA 9330175M20 gene [Source:MGI Symbol;Acc:MGI:3045285]
ENSMUSG00000045954	ENSMUST00000051572	1	Sdpr	serum deprivation response [Source:MGI Symbol;Acc:MGI:99513]
ENSMUSG00000099741	ENSMUST00000187104	1	Gm5253	predicted gene 5253 [Source:MGI Symbol;Acc:MGI:3779481]
ENSMUSG00000101702	ENSMUST00000189460	1	1700072G22Rik	RIKEN cDNA 1700072G22 gene [Source:MGI Symbol;Acc:MGI:1920746]
ENSMUSG00000026107	ENSMUST00000189542	1	Nabp1	nucleic acid binding protein 1 [Source:MGI Symbol;Acc:MGI:1923258]
ENSMUSG00000099413	ENSMUST00000190169	1	Gm17767	predicted gene, 17767 [Source:MGI Symbol;Acc:MGI:5009931]
ENSMUSG00000103424	ENSMUST00000194442	1	Gm37535	predicted gene, 37535 [Source:MGI Symbol;Acc:MGI:5610763]
ENSMUSG00000101741	ENSMUST00000189576	1	Gm28055	predicted gene 28055 [Source:MGI Symbol;Acc:MGI:5578761]
ENSMUSG00000018417	ENSMUST00000046390	1	Myo1b	myosin IB [Source:MGI Symbol;Acc:MGI:107752]
ENSMUSG00000101724	ENSMUST00000186428	1	Gm29453	predicted gene 29453 [Source:MGI Symbol;Acc:MGI:5580159]
ENSMUSG00000100313	ENSMUST00000186817	1	Gm28323	predicted gene 28323 [Source:MGI Symbol;Acc:MGI:5579029]
ENSMUSG00000100696	ENSMUST00000189886	1	Gm8419	predicted gene 8419 [Source:MGI Symbol;Acc:MGI:3645596]
ENSMUSG00000099135	ENSMUST00000185162	1	Gm27607	predicted gene, 27607 [Source:MGI Symbol;Acc:MGI:5530989]
ENSMUSG00000072324	ENSMUST00000097103	1	Gm8420	predicted gene 8420 [Source:MGI Symbol;Acc:MGI:3645594]
ENSMUSG00000062939	ENSMUST00000168302	1	Stat4	signal transducer and activator of transcription 4 [Source:MGI Symbol;Acc:MGI:103062]
ENSMUSG00000101628	ENSMUST00000185516	1	Gm28177	predicted gene 28177 [Source:MGI Symbol;Acc:MGI:5578883]
ENSMUSG00000078291	ENSMUST00000105087	1	Gm3940	predicted gene 3940 [Source:MGI Symbol;Acc:MGI:3782114]
ENSMUSG00000026104	ENSMUST00000186574	1	Stat1	signal transducer and activator of transcription 1 [Source:MGI Symbol;Acc:MGI:103063]
ENSMUSG00000099569	ENSMUST00000185261	1	Gm18301	predicted gene, 18301 [Source:MGI Symbol;Acc:MGI:5010486]
ENSMUSG00000026103	ENSMUST00000114513	1	Gls	glutaminase [Source:MGI Symbol;Acc:MGI:95752]
ENSMUSG00000099648	ENSMUST00000185256	1	Gm5975	predicted gene 5975 [Source:MGI Symbol;Acc:MGI:3646539]
ENSMUSG00000065192	ENSMUST00000083258	1	Gm23460	predicted gene, 23460 [Source:MGI Symbol;Acc:MGI:5453237]
ENSMUSG00000002881	ENSMUST00000186764	1	Nab1	Ngfi-A binding protein 1 [Source:MGI Symbol;Acc:MGI:107564]
ENSMUSG00000097833	ENSMUST00000180794	1	Gm5976	predicted gene 5976 [Source:MGI Symbol;Acc:MGI:3646538]
ENSMUSG00000101501	ENSMUST00000191424	1	Rps27a-ps1	ribosomal protein S27A, pseudogene 1 [Source:MGI Symbol;Acc:MGI:3781839]
ENSMUSG00000100120	ENSMUST00000189527	1	Gm553	predicted gene 553 [Source:MGI Symbol;Acc:MGI:2685399]
ENSMUSG00000099878	ENSMUST00000188544	1	Gm28178	predicted gene 28178 [Source:MGI Symbol;Acc:MGI:5578884]
ENSMUSG00000100007	ENSMUST00000179821	1	Gm5527	predicted gene 5527 [Source:MGI Symbol;Acc:MGI:3646585]
ENSMUSG00000043015	ENSMUST00000165859	1	Tmem194b	transmembrane protein 194B [Source:MGI Symbol;Acc:MGI:2444113]
ENSMUSG00000103630	ENSMUST00000191873	1	Gm37242	predicted gene, 37242 [Source:MGI Symbol;Acc:MGI:5610470]
ENSMUSG00000041439	ENSMUST00000156876	1	Mfsd6	major facilitator superfamily domain containing 6 [Source:MGI Symbol;Acc:MGI:1922925]
ENSMUSG00000100302	ENSMUST00000190228	1	Gm29670	predicted gene 29670 [Source:MGI Symbol;Acc:MGI:5580376]
ENSMUSG00000100230	ENSMUST00000188413	1	Gm28650	predicted gene 28650 [Source:MGI Symbol;Acc:MGI:5579356]
ENSMUSG00000026102	ENSMUST00000027271	1	Inpp1	inositol polyphosphate-1-phosphatase [Source:MGI Symbol;Acc:MGI:104848]
ENSMUSG00000041426	ENSMUST00000186922	1	Hibch	3-hydroxyisobutyryl-Coenzyme A hydrolase [Source:MGI Symbol;Acc:MGI:1923792]
ENSMUSG00000089802	ENSMUST00000162523	1	Gm16107	predicted gene 16107 [Source:MGI Symbol;Acc:MGI:3801820]
ENSMUSG00000043629	ENSMUST00000050567	1	1700019D03Rik	RIKEN cDNA 1700019D03 gene [Source:MGI Symbol;Acc:MGI:1914330]
ENSMUSG00000026100	ENSMUST00000027269	1	Mstn	myostatin [Source:MGI Symbol;Acc:MGI:95691]
ENSMUSG00000089334	ENSMUST00000158709	1	Gm24349	predicted gene, 24349 [Source:MGI Symbol;Acc:MGI:5454126]
ENSMUSG00000060715	ENSMUST00000072235	1	1700019A02Rik	RIKEN cDNA 1700019A02 gene [Source:MGI Symbol;Acc:MGI:1916647]
ENSMUSG00000026098	ENSMUST00000027267	1	Pms1	postmeiotic segregation increased 1 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1202302]
ENSMUSG00000100763	ENSMUST00000191402	1	Gm28777	predicted gene 28777 [Source:MGI Symbol;Acc:MGI:5579483]
ENSMUSG00000026097	ENSMUST00000135746	1	Ormdl1	ORM1-like 1 (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2181669]
ENSMUSG00000100679	ENSMUST00000190734	1	Gm28778	predicted gene 28778 [Source:MGI Symbol;Acc:MGI:5579484]
ENSMUSG00000026096	ENSMUST00000027265	1	Osgepl1	O-sialoglycoprotein endopeptidase-like 1 [Source:MGI Symbol;Acc:MGI:1919335]
ENSMUSG00000099913	ENSMUST00000144660	1	Gm28551	predicted gene 28551 [Source:MGI Symbol;Acc:MGI:5579257]
ENSMUSG00000101838	ENSMUST00000188688	1	Gm18800	predicted gene, 18800 [Source:MGI Symbol;Acc:MGI:5010985]
ENSMUSG00000026095	ENSMUST00000027264	1	Asnsd1	asparagine synthetase domain containing 1 [Source:MGI Symbol;Acc:MGI:1917646]
ENSMUSG00000100267	ENSMUST00000189678	1	Gm28779	predicted gene 28779 [Source:MGI Symbol;Acc:MGI:5579485]
ENSMUSG00000099450	ENSMUST00000186919	1	Gm6799	predicted gene 6799 [Source:MGI Symbol;Acc:MGI:3646265]
ENSMUSG00000100069	ENSMUST00000190697	1	Gm6801	predicted gene 6801 [Source:MGI Symbol;Acc:MGI:3643101]
ENSMUSG00000096141	ENSMUST00000094964	1	Dnah7a	dynein, axonemal, heavy chain 7A [Source:MGI Symbol;Acc:MGI:2685838]
ENSMUSG00000092657	ENSMUST00000174916	1	Gm25240	predicted gene, 25240 [Source:MGI Symbol;Acc:MGI:5455017]
ENSMUSG00000026094	ENSMUST00000027263	1	Stk17b	serine/threonine kinase 17b (apoptosis-inducing) [Source:MGI Symbol;Acc:MGI:2138162]
ENSMUSG00000102405	ENSMUST00000194911	1	Gm37863	predicted gene, 37863 [Source:MGI Symbol;Acc:MGI:5611091]
ENSMUSG00000042807	ENSMUST00000120904	1	Hecw2	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 [Source:MGI Symbol;Acc:MGI:2685817]
ENSMUSG00000098443	ENSMUST00000184834	1	Mir7681	microRNA 7681 [Source:MGI Symbol;Acc:MGI:5531188]
